 MCS,m,L
     8025000 ,  0.9600000     ,          10
     8026000 ,  0.9800000     ,          10
     8027000 ,  0.9400000     ,          10
     8028000 ,   1.000000     ,          10
     8029000 ,  0.9400000     ,          10
     8030000 ,  0.9800000     ,          10
     8031000 ,  0.9800000     ,          10
     8032000 ,  0.9800000     ,          10
     8033000 ,  0.9400000     ,          10
     8034000 ,   1.000000     ,          10
     8035000 ,  0.9600000     ,          10
     8036000 ,   1.000000     ,          10
     8037000 ,  0.9200000     ,          10
     8038000 ,  0.9800000     ,          10
     8039000 ,  0.9400000     ,          10
     8040000 ,  0.9600000     ,          10
     8041000 ,  0.9600000     ,          10
     8042000 ,  0.9400000     ,          10
     8043000 ,  0.9800000     ,          10
     8044000 ,  0.9400000     ,          10
     8045000 ,  0.9800000     ,          10
     8046000 ,  0.8200000     ,          10
     8047000 ,   1.000000     ,          10
     8048000 ,  0.9600000     ,          10
     8049000 ,  0.9800000     ,          10
     8050000 ,   1.000000     ,          10
     8051000 ,  0.9800000     ,          10
     8052000 ,  0.9800000     ,          10
     8053000 ,  0.9800000     ,          10
     8054000 ,   1.000000     ,          10
     8055000 ,  0.9600000     ,          10
     8056000 ,   1.000000     ,          10
     8057000 ,   1.000000     ,          10
     8058000 ,  0.9600000     ,          10
     8059000 ,   1.000000     ,          10
     8060000 ,  0.9800000     ,          10
     8061000 ,   1.000000     ,          10
     8062000 ,   1.000000     ,          10
     8063000 ,  0.9600000     ,          10
     8064000 ,  0.8600000     ,          10
     8065000 ,  0.9000000     ,          10
     8066000 ,   1.000000     ,          10
     8067000 ,   1.000000     ,          10
     8068000 ,  0.9600000     ,          10
     8069000 ,  0.9800000     ,          10
     8070000 ,  0.9400000     ,          10
     8071000 ,   1.000000     ,          10
     8072000 ,  0.9800000     ,          10
     8073000 ,   1.000000     ,          10
     8074000 ,  0.9600000     ,          10
     8075000 ,  0.9800000     ,          10
     8076000 ,   1.000000     ,          10
     8077000 ,  0.9800000     ,          10
     8078000 ,  0.9400000     ,          10
     8079000 ,  0.9600000     ,          10
     8080000 ,  0.9400000     ,          10
     8081000 ,  0.9000000     ,          10
     8082000 ,  0.9800000     ,          10
     8083000 ,   1.000000     ,          10
     8084000 ,   1.000000     ,          10
     8085000 ,   1.000000     ,          10
     8086000 ,  0.9600000     ,          10
     8087000 ,   1.000000     ,          10
     8088000 ,  0.9800000     ,          10
     8089000 ,  0.9000000     ,          10
     8090000 ,   1.000000     ,          10
     8091000 ,  0.9800000     ,          10
     8092000 ,  0.8800000     ,          10
     8093000 ,  0.9000000     ,          10
     8094000 ,  0.9800000     ,          10
     8095000 ,   1.000000     ,          10
     8096000 ,  0.9000000     ,          10
     8097000 ,  0.9600000     ,          10
     8098000 ,   1.000000     ,          10
     8099000 ,  0.9400000     ,          10
     8100000 ,   1.000000     ,          10
     8101000 ,   1.000000     ,          10
     8102000 ,   1.000000     ,          10
     8103000 ,  0.9400000     ,          10
     8104000 ,  0.9600000     ,          10
     8105000 ,   1.000000     ,          10
     8106000 ,  0.9800000     ,          10
     8107000 ,  0.9000000     ,          10
     8108000 ,  0.9800000     ,          10
     8109000 ,  0.9400000     ,          10
     8110000 ,  0.9600000     ,          10
     8111000 ,  0.9200000     ,          10
     8112000 ,   1.000000     ,          10
     8113000 ,  0.9400000     ,          10
     8114000 ,   1.000000     ,          10
     8115000 ,   1.000000     ,          10
     8116000 ,   1.000000     ,          10
     8117000 ,  0.9800000     ,          10
     8118000 ,  0.9800000     ,          10
     8119000 ,  0.9800000     ,          10
     8120000 ,   1.000000     ,          10
     8121000 ,   1.000000     ,          10
     8122000 ,  0.9800000     ,          10
     8123000 ,   1.000000     ,          10
     8124000 ,  0.9800000     ,          10
     8125000 ,  0.9800000     ,          10
     8126000 ,  0.9800000     ,          10
     8127000 ,  0.9200000     ,          10
     8128000 ,   1.000000     ,          10
     8129000 ,  0.9800000     ,          10
     8130000 ,  0.9600000     ,          10
     8131000 ,   1.000000     ,          10
     8132000 ,  0.9400000     ,          10
     8133000 ,   1.000000     ,          10
     8134000 ,  0.9800000     ,          10
     8135000 ,  0.9800000     ,          10
     8136000 ,  0.9400000     ,          10
     8137000 ,  0.9600000     ,          10
     8138000 ,   1.000000     ,          10
     8139000 ,  0.8800000     ,          10
     8140000 ,   1.000000     ,          10
     8141000 ,  0.9600000     ,          10
     8142000 ,   1.000000     ,          10
     8143000 ,  0.9800000     ,          10
     8144000 ,  0.9600000     ,          10
     8145000 ,  0.9200000     ,          10
     8146000 ,   1.000000     ,          10
     8147000 ,   1.000000     ,          10
     8148000 ,  0.9600000     ,          10
     8149000 ,  0.9800000     ,          10
     8150000 ,  0.9800000     ,          10
     8151000 ,   1.000000     ,          10
     8152000 ,  0.9800000     ,          10
     8153000 ,   1.000000     ,          10
     8154000 ,  0.9400000     ,          10
     8155000 ,  0.9600000     ,          10
     8156000 ,  0.9800000     ,          10
     8157000 ,   1.000000     ,          10
     8158000 ,  0.9800000     ,          10
     8159000 ,   1.000000     ,          10
     8160000 ,   1.000000     ,          10
     8161000 ,  0.9600000     ,          10
     8162000 ,  0.9200000     ,          10
     8163000 ,   1.000000     ,          10
     8164000 ,   1.000000     ,          10
     8165000 ,   1.000000     ,          10
     8166000 ,  0.9800000     ,          10
     8167000 ,  0.9800000     ,          10
     8168000 ,  0.9200000     ,          10
     8169000 ,  0.9400000     ,          10
     8170000 ,   1.000000     ,          10
     8171000 ,  0.9800000     ,          10
     8172000 ,  0.9600000     ,          10
     8173000 ,  0.9400000     ,          10
     8174000 ,   1.000000     ,          10
     8175000 ,  0.9800000     ,          10
     8176000 ,   1.000000     ,          10
     8177000 ,  0.9000000     ,          10
     8178000 ,   1.000000     ,          10
     8179000 ,  0.9600000     ,          10
     8180000 ,  0.9600000     ,          10
     8181000 ,   1.000000     ,          10
     8182000 ,  0.9800000     ,          10
     8183000 ,  0.9800000     ,          10
     8184000 ,   1.000000     ,          10
     8185000 ,  0.9800000     ,          10
     8186000 ,  0.9800000     ,          10
     8187000 ,  0.9800000     ,          10
     8188000 ,  0.9800000     ,          10
     8189000 ,   1.000000     ,          10
     8190000 ,   1.000000     ,          10
     8191000 ,  0.9800000     ,          10
     8192000 ,  0.9400000     ,          10
     8193000 ,   1.000000     ,          10
     8194000 ,   1.000000     ,          10
     8195000 ,  0.9800000     ,          10
     8196000 ,   1.000000     ,          10
     8197000 ,   1.000000     ,          10
     8198000 ,  0.9800000     ,          10
     8199000 ,  0.9600000     ,          10
     8200000 ,   1.000000     ,          10
     8201000 ,  0.9200000     ,          10
     8202000 ,  0.9600000     ,          10
     8203000 ,  0.9600000     ,          10
     8204000 ,  0.9600000     ,          10
     8205000 ,   1.000000     ,          10
     8206000 ,  0.9800000     ,          10
     8207000 ,  0.9000000     ,          10
     8208000 ,  0.9200000     ,          10
     8209000 ,  0.8800000     ,          10
     8210000 ,   1.000000     ,          10
     8211000 ,  0.9800000     ,          10
     8212000 ,   1.000000     ,          10
     8213000 ,  0.9800000     ,          10
     8214000 ,  0.9800000     ,          10
     8215000 ,   1.000000     ,          10
     8216000 ,  0.9600000     ,          10
     8217000 ,   1.000000     ,          10
     8218000 ,  0.9600000     ,          10
     8219000 ,   1.000000     ,          10
     8220000 ,  0.9200000     ,          10
     8221000 ,  0.9200000     ,          10
     8222000 ,  0.9800000     ,          10
     8223000 ,   1.000000     ,          10
     8224000 ,  0.9600000     ,          10
     8225000 ,   1.000000     ,          10
     8226000 ,  0.9800000     ,          10
     8227000 ,  0.9800000     ,          10
     8228000 ,  0.9800000     ,          10
     8229000 ,  0.9800000     ,          10
     8230000 ,  0.9800000     ,          10
     8231000 ,  0.9400000     ,          10
     8232000 ,  0.9800000     ,          10
     8233000 ,   1.000000     ,          10
     8234000 ,  0.9600000     ,          10
     8235000 ,   1.000000     ,          10
     8236000 ,  0.9800000     ,          10
     8237000 ,   1.000000     ,          10
     8238000 ,  0.9600000     ,          10
     8239000 ,  0.9400000     ,          10
     8240000 ,   1.000000     ,          10
     8241000 ,  0.9200000     ,          10
     8242000 ,  0.9800000     ,          10
     8243000 ,  0.9800000     ,          10
     8244000 ,  0.8800000     ,          10
     8245000 ,  0.9200000     ,          10
     8246000 ,  0.9800000     ,          10
     8247000 ,   1.000000     ,          10
     8248000 ,   1.000000     ,          10
     8249000 ,   1.000000     ,          10
     8250000 ,   1.000000     ,          10
     8251000 ,  0.8800000     ,          10
     8252000 ,   1.000000     ,          10
     8253000 ,   1.000000     ,          10
     8254000 ,  0.9800000     ,          10
     8255000 ,  0.9400000     ,          10
     8256000 ,  0.9200000     ,          10
     8257000 ,  0.9800000     ,          10
     8258000 ,  0.9600000     ,          10
     8259000 ,  0.9800000     ,          10
     8260000 ,  0.9800000     ,          10
     8261000 ,   1.000000     ,          10
     8262000 ,  0.9600000     ,          10
     8263000 ,   1.000000     ,          10
     8264000 ,  0.9600000     ,          10
     8265000 ,   1.000000     ,          10
     8266000 ,  0.9000000     ,          10
     8267000 ,   1.000000     ,          10
     8268000 ,  0.9800000     ,          10
     8269000 ,  0.9600000     ,          10
     8270000 ,   1.000000     ,          10
     8271000 ,   1.000000     ,          10
     8272000 ,   1.000000     ,          10
     8273000 ,  0.8800000     ,          10
     8274000 ,  0.9800000     ,          10
     8275000 ,  0.9800000     ,          10
     8276000 ,  0.9400000     ,          10
     8277000 ,   1.000000     ,          10
     8278000 ,  0.9200000     ,          10
     8279000 ,   1.000000     ,          10
     8280000 ,   1.000000     ,          10
     8281000 ,  0.9800000     ,          10
     8282000 ,   1.000000     ,          10
     8283000 ,  0.9800000     ,          10
     8284000 ,  0.9000000     ,          10
     8285000 ,  0.9400000     ,          10
     8286000 ,   1.000000     ,          10
     8287000 ,  0.9800000     ,          10
     8288000 ,  0.9400000     ,          10
     8289000 ,  0.9600000     ,          10
     8290000 ,  0.9800000     ,          10
     8291000 ,   1.000000     ,          10
     8292000 ,  0.9800000     ,          10
     8293000 ,   1.000000     ,          10
     8294000 ,  0.9600000     ,          10
     8295000 ,  0.9600000     ,          10
     8296000 ,  0.9400000     ,          10
     8297000 ,  0.9800000     ,          10
     8298000 ,  0.9800000     ,          10
     8299000 ,   1.000000     ,          10
     8300000 ,   1.000000     ,          10
     8301000 ,   1.000000     ,          10
     8302000 ,   1.000000     ,          10
     8303000 ,  0.9800000     ,          10
     8304000 ,  0.9400000     ,          10
     8305000 ,  0.9600000     ,          10
     8306000 ,  0.9400000     ,          10
     8307000 ,   1.000000     ,          10
     8308000 ,  0.9400000     ,          10
     8309000 ,  0.9600000     ,          10
     8310000 ,  0.9600000     ,          10
     8311000 ,  0.9600000     ,          10
     8312000 ,   1.000000     ,          10
     8313000 ,  0.9200000     ,          10
     8314000 ,   1.000000     ,          10
     8315000 ,  0.9200000     ,          10
     8316000 ,  0.9400000     ,          10
     8317000 ,   1.000000     ,          10
     8318000 ,  0.9600000     ,          10
     8319000 ,   1.000000     ,          10
     8320000 ,  0.9800000     ,          10
     8321000 ,   1.000000     ,          10
     8322000 ,  0.9600000     ,          10
     8323000 ,  0.9800000     ,          10
     8324000 ,  0.9400000     ,          10
     8325000 ,   1.000000     ,          10
     8326000 ,  0.9600000     ,          10
     8327000 ,  0.9600000     ,          10
     8328000 ,   1.000000     ,          10
     8329000 ,   1.000000     ,          10
     8330000 ,  0.9400000     ,          10
     8331000 ,  0.9600000     ,          10
     8332000 ,   1.000000     ,          10
     8333000 ,  0.9800000     ,          10
     8334000 ,   1.000000     ,          10
     8335000 ,   1.000000     ,          10
     8336000 ,  0.9000000     ,          10
     8337000 ,  0.9400000     ,          10
     8338000 ,  0.9400000     ,          10
     8339000 ,   1.000000     ,          10
     8340000 ,  0.9800000     ,          10
     8341000 ,   1.000000     ,          10
     8342000 ,  0.9800000     ,          10
     8343000 ,  0.8400000     ,          10
     8344000 ,  0.9200000     ,          10
     8345000 ,  0.9800000     ,          10
     8346000 ,  0.9800000     ,          10
     8347000 ,   1.000000     ,          10
     8348000 ,  0.9800000     ,          10
     8349000 ,  0.9800000     ,          10
     8350000 ,  0.9800000     ,          10
     8351000 ,   1.000000     ,          10
     8352000 ,  0.9400000     ,          10
     8353000 ,   1.000000     ,          10
     8354000 ,   1.000000     ,          10
     8355000 ,   1.000000     ,          10
     8356000 ,  0.9400000     ,          10
     8357000 ,   1.000000     ,          10
     8358000 ,  0.9800000     ,          10
     8359000 ,  0.9200000     ,          10
     8360000 ,  0.9800000     ,          10
     8361000 ,   1.000000     ,          10
     8362000 ,   1.000000     ,          10
     8363000 ,  0.9800000     ,          10
     8364000 ,  0.9600000     ,          10
     8365000 ,  0.8800000     ,          10
     8366000 ,  0.9200000     ,          10
     8367000 ,   1.000000     ,          10
     8368000 ,   1.000000     ,          10
     8369000 ,  0.9600000     ,          10
     8370000 ,  0.9600000     ,          10
     8371000 ,   1.000000     ,          10
     8372000 ,   1.000000     ,          10
     8373000 ,  0.9600000     ,          10
     8374000 ,  0.9600000     ,          10
     8375000 ,  0.9000000     ,          10
     8376000 ,  0.9600000     ,          10
     8377000 ,  0.9800000     ,          10
     8378000 ,   1.000000     ,          10
     8379000 ,  0.9600000     ,          10
     8380000 ,   1.000000     ,          10
     8381000 ,  0.9600000     ,          10
     8382000 ,  0.9800000     ,          10
     8383000 ,  0.9800000     ,          10
     8384000 ,   1.000000     ,          10
     8385000 ,  0.9600000     ,          10
     8386000 ,  0.9800000     ,          10
     8387000 ,  0.9800000     ,          10
     8388000 ,   1.000000     ,          10
     8389000 ,  0.9800000     ,          10
     8390000 ,   1.000000     ,          10
     8391000 ,  0.9800000     ,          10
     8392000 ,   1.000000     ,          10
     8393000 ,  0.9400000     ,          10
     8394000 ,   1.000000     ,          10
     8395000 ,  0.9600000     ,          10
     8396000 ,  0.9600000     ,          10
     8397000 ,  0.9800000     ,          10
     8398000 ,  0.9600000     ,          10
     8399000 ,   1.000000     ,          10
     8400000 ,   1.000000     ,          10
     8401000 ,   1.000000     ,          10
     8402000 ,   1.000000     ,          10
     8403000 ,  0.9600000     ,          10
     8404000 ,  0.9800000     ,          10
     8405000 ,   1.000000     ,          10
     8406000 ,  0.9800000     ,          10
     8407000 ,  0.9200000     ,          10
     8408000 ,  0.8000000     ,          10
     8409000 ,  0.9400000     ,          10
     8410000 ,   1.000000     ,          10
     8411000 ,   1.000000     ,          10
     8412000 ,  0.9600000     ,          10
     8413000 ,  0.9800000     ,          10
     8414000 ,  0.9400000     ,          10
     8415000 ,  0.9400000     ,          10
     8416000 ,   1.000000     ,          10
     8417000 ,  0.9800000     ,          10
     8418000 ,  0.9800000     ,          10
     8419000 ,  0.9200000     ,          10
     8420000 ,   1.000000     ,          10
     8421000 ,  0.9800000     ,          10
     8422000 ,  0.9800000     ,          10
     8423000 ,  0.9800000     ,          10
     8424000 ,  0.9600000     ,          10
     8425000 ,  0.9800000     ,          10
     8426000 ,  0.9600000     ,          10
     8427000 ,   1.000000     ,          10
     8428000 ,  0.9600000     ,          10
     8429000 ,  0.9600000     ,          10
     8430000 ,  0.9400000     ,          10
     8431000 ,   1.000000     ,          10
     8432000 ,   1.000000     ,          10
     8433000 ,  0.9800000     ,          10
     8434000 ,  0.9600000     ,          10
     8435000 ,  0.9800000     ,          10
     8436000 ,  0.9400000     ,          10
     8437000 ,  0.9400000     ,          10
     8438000 ,  0.9800000     ,          10
     8439000 ,  0.9600000     ,          10
     8440000 ,  0.8800000     ,          10
     8441000 ,  0.9800000     ,          10
     8442000 ,  0.9600000     ,          10
     8443000 ,   1.000000     ,          10
     8444000 ,  0.9800000     ,          10
     8445000 ,  0.9400000     ,          10
     8446000 ,  0.9800000     ,          10
     8447000 ,  0.8800000     ,          10
     8448000 ,   1.000000     ,          10
     8449000 ,  0.9600000     ,          10
     8450000 ,   1.000000     ,          10
     8451000 ,  0.9000000     ,          10
     8452000 ,  0.9400000     ,          10
     8453000 ,   1.000000     ,          10
     8454000 ,  0.9600000     ,          10
     8455000 ,  0.9800000     ,          10
     8456000 ,   1.000000     ,          10
     8457000 ,  0.9800000     ,          10
     8458000 ,   1.000000     ,          10
     8459000 ,  0.9200000     ,          10
     8460000 ,   1.000000     ,          10
     8461000 ,   1.000000     ,          10
     8462000 ,  0.9600000     ,          10
     8463000 ,  0.9600000     ,          10
     8464000 ,  0.9600000     ,          10
     8465000 ,  0.9800000     ,          10
     8466000 ,   1.000000     ,          10
     8467000 ,  0.9800000     ,          10
     8468000 ,  0.9600000     ,          10
     8469000 ,  0.9800000     ,          10
     8470000 ,  0.9400000     ,          10
     8471000 ,  0.9400000     ,          10
     8472000 ,  0.9800000     ,          10
     8473000 ,  0.9800000     ,          10
     8474000 ,  0.9400000     ,          10
     8475000 ,   1.000000     ,          10
     8476000 ,  0.9800000     ,          10
     8477000 ,   1.000000     ,          10
     8478000 ,  0.9200000     ,          10
     8479000 ,  0.9400000     ,          10
     8480000 ,   1.000000     ,          10
     8481000 ,   1.000000     ,          10
     8482000 ,   1.000000     ,          10
     8483000 ,   1.000000     ,          10
     8484000 ,   1.000000     ,          10
     8485000 ,   1.000000     ,          10
     8486000 ,   1.000000     ,          10
     8487000 ,   1.000000     ,          10
     8488000 ,  0.9000000     ,          10
     8489000 ,  0.9600000     ,          10
     8490000 ,   1.000000     ,          10
     8491000 ,  0.9600000     ,          10
     8492000 ,  0.9600000     ,          10
     8493000 ,   1.000000     ,          10
     8494000 ,  0.9800000     ,          10
     8495000 ,   1.000000     ,          10
     8496000 ,   1.000000     ,          10
     8497000 ,  0.9600000     ,          10
     8498000 ,  0.8200000     ,          10
     8499000 ,  0.9800000     ,          10
     8500000 ,   1.000000     ,          10
     8501000 ,   1.000000     ,          10
     8502000 ,   1.000000     ,          10
     8503000 ,  0.9400000     ,          10
     8504000 ,  0.9600000     ,          10
     8505000 ,  0.9400000     ,          10
     8506000 ,   1.000000     ,          10
     8507000 ,  0.9600000     ,          10
     8508000 ,   1.000000     ,          10
     8509000 ,  0.9600000     ,          10
     8510000 ,  0.9600000     ,          10
     8511000 ,   1.000000     ,          10
     8512000 ,   1.000000     ,          10
     8513000 ,  0.9800000     ,          10
     8514000 ,  0.9800000     ,          10
     8515000 ,  0.9600000     ,          10
     8516000 ,   1.000000     ,          10
     8517000 ,  0.9800000     ,          10
     8518000 ,  0.9800000     ,          10
     8519000 ,  0.9400000     ,          10
     8520000 ,   1.000000     ,          10
     8521000 ,   1.000000     ,          10
     8522000 ,  0.9400000     ,          10
     8523000 ,  0.9200000     ,          10
     8524000 ,   1.000000     ,          10
     8525000 ,  0.9400000     ,          10
     8526000 ,  0.9400000     ,          10
     8527000 ,  0.9400000     ,          10
     8528000 ,  0.9600000     ,          10
     8529000 ,  0.9200000     ,          10
     8530000 ,  0.9400000     ,          10
     8531000 ,  0.9200000     ,          10
     8532000 ,  0.9800000     ,          10
     8533000 ,   1.000000     ,          10
     8534000 ,  0.9800000     ,          10
     8535000 ,  0.9200000     ,          10
     8536000 ,  0.9800000     ,          10
     8537000 ,  0.9200000     ,          10
     8538000 ,   1.000000     ,          10
     8539000 ,   1.000000     ,          10
     8540000 ,  0.9200000     ,          10
     8541000 ,  0.9800000     ,          10
     8542000 ,   1.000000     ,          10
     8543000 ,  0.9600000     ,          10
     8544000 ,   1.000000     ,          10
     8545000 ,  0.9200000     ,          10
     8546000 ,  0.9800000     ,          10
     8547000 ,  0.9200000     ,          10
     8548000 ,  0.9200000     ,          10
     8549000 ,  0.8800000     ,          10
     8550000 ,  0.9200000     ,          10
     8551000 ,  0.9800000     ,          10
     8552000 ,   1.000000     ,          10
     8553000 ,   1.000000     ,          10
     8554000 ,  0.9200000     ,          10
     8555000 ,  0.9600000     ,          10
     8556000 ,  0.9800000     ,          10
     8557000 ,   1.000000     ,          10
     8558000 ,   1.000000     ,          10
     8559000 ,   1.000000     ,          10
     8560000 ,  0.9800000     ,          10
     8561000 ,   1.000000     ,          10
     8562000 ,  0.9600000     ,          10
     8563000 ,   1.000000     ,          10
     8564000 ,  0.9200000     ,          10
     8565000 ,   1.000000     ,          10
     8566000 ,  0.9600000     ,          10
     8567000 ,  0.9800000     ,          10
     8568000 ,  0.9800000     ,          10
     8569000 ,   1.000000     ,          10
     8570000 ,  0.9800000     ,          10
     8571000 ,  0.9600000     ,          10
     8572000 ,  0.9600000     ,          10
     8573000 ,   1.000000     ,          10
     8574000 ,  0.9600000     ,          10
     8575000 ,  0.9400000     ,          10
     8576000 ,   1.000000     ,          10
     8577000 ,   1.000000     ,          10
     8578000 ,   1.000000     ,          10
     8579000 ,  0.9600000     ,          10
     8580000 ,   1.000000     ,          10
     8581000 ,  0.9800000     ,          10
     8582000 ,  0.9800000     ,          10
     8583000 ,   1.000000     ,          10
     8584000 ,  0.9400000     ,          10
     8585000 ,  0.9800000     ,          10
     8586000 ,  0.9800000     ,          10
     8587000 ,   1.000000     ,          10
     8588000 ,  0.9600000     ,          10
     8589000 ,  0.9800000     ,          10
     8590000 ,  0.9800000     ,          10
     8591000 ,  0.9400000     ,          10
     8592000 ,  0.9800000     ,          10
     8593000 ,  0.9600000     ,          10
     8594000 ,  0.9400000     ,          10
     8595000 ,  0.9200000     ,          10
     8596000 ,  0.9800000     ,          10
     8597000 ,  0.9800000     ,          10
     8598000 ,  0.9800000     ,          10
     8599000 ,   1.000000     ,          10
     8600000 ,  0.9400000     ,          10
     8601000 ,  0.9800000     ,          10
     8602000 ,  0.9800000     ,          10
     8603000 ,  0.9800000     ,          10
     8604000 ,  0.9800000     ,          10
     8605000 ,  0.9800000     ,          10
     8606000 ,  0.9800000     ,          10
     8607000 ,  0.9400000     ,          10
     8608000 ,  0.9600000     ,          10
     8609000 ,   1.000000     ,          10
     8610000 ,  0.9400000     ,          10
     8611000 ,  0.9600000     ,          10
     8612000 ,  0.9800000     ,          10
     8613000 ,  0.9800000     ,          10
     8614000 ,  0.9800000     ,          10
     8615000 ,  0.9600000     ,          10
     8616000 ,  0.9800000     ,          10
     8617000 ,   1.000000     ,          10
     8618000 ,   1.000000     ,          10
     8619000 ,  0.9600000     ,          10
     8620000 ,  0.9200000     ,          10
     8621000 ,   1.000000     ,          10
     8622000 ,  0.9600000     ,          10
     8623000 ,  0.9400000     ,          10
     8624000 ,  0.9400000     ,          10
     8625000 ,  0.9400000     ,          10
     8626000 ,  0.9800000     ,          10
     8627000 ,   1.000000     ,          10
     8628000 ,   1.000000     ,          10
     8629000 ,   1.000000     ,          10
     8630000 ,   1.000000     ,          10
     8631000 ,  0.9800000     ,          10
     8632000 ,  0.9600000     ,          10
     8633000 ,  0.9200000     ,          10
     8634000 ,   1.000000     ,          10
     8635000 ,   1.000000     ,          10
     8636000 ,   1.000000     ,          10
     8637000 ,   1.000000     ,          10
     8638000 ,  0.9800000     ,          10
     8639000 ,  0.9600000     ,          10
     8640000 ,  0.9600000     ,          10
     8641000 ,  0.9800000     ,          10
     8642000 ,  0.9800000     ,          10
     8643000 ,   1.000000     ,          10
     8644000 ,  0.9800000     ,          10
     8645000 ,  0.9200000     ,          10
     8646000 ,  0.9800000     ,          10
     8647000 ,  0.9800000     ,          10
     8648000 ,  0.9800000     ,          10
     8649000 ,   1.000000     ,          10
     8650000 ,   1.000000     ,          10
     8651000 ,   1.000000     ,          10
     8652000 ,  0.9200000     ,          10
     8653000 ,   1.000000     ,          10
     8654000 ,   1.000000     ,          10
     8655000 ,  0.9400000     ,          10
     8656000 ,  0.9800000     ,          10
     8657000 ,  0.8400000     ,          10
     8658000 ,  0.9800000     ,          10
     8659000 ,   1.000000     ,          10
     8660000 ,  0.9800000     ,          10
     8661000 ,  0.9800000     ,          10
     8662000 ,  0.9800000     ,          10
     8663000 ,  0.9800000     ,          10
     8664000 ,   1.000000     ,          10
     8665000 ,   1.000000     ,          10
     8666000 ,   1.000000     ,          10
     8667000 ,  0.9400000     ,          10
     8668000 ,   1.000000     ,          10
     8669000 ,   1.000000     ,          10
     8670000 ,   1.000000     ,          10
     8671000 ,  0.9800000     ,          10
     8672000 ,  0.9600000     ,          10
     8673000 ,  0.9800000     ,          10
     8674000 ,   1.000000     ,          10
     8675000 ,   1.000000     ,          10
     8676000 ,  0.9600000     ,          10
     8677000 ,  0.9400000     ,          10
     8678000 ,   1.000000     ,          10
     8679000 ,  0.9600000     ,          10
     8680000 ,  0.9400000     ,          10
     8681000 ,  0.9400000     ,          10
     8682000 ,   1.000000     ,          10
     8683000 ,  0.9600000     ,          10
     8684000 ,   1.000000     ,          10
     8685000 ,  0.9600000     ,          10
     8686000 ,  0.9200000     ,          10
     8687000 ,   1.000000     ,          10
     8688000 ,   1.000000     ,          10
     8689000 ,   1.000000     ,          10
     8690000 ,  0.9400000     ,          10
     8691000 ,   1.000000     ,          10
     8692000 ,  0.9800000     ,          10
     8693000 ,  0.9200000     ,          10
     8694000 ,  0.9800000     ,          10
     8695000 ,  0.9800000     ,          10
     8696000 ,   1.000000     ,          10
     8697000 ,  0.9800000     ,          10
     8698000 ,  0.9200000     ,          10
     8699000 ,  0.9000000     ,          10
     8700000 ,   1.000000     ,          10
     8701000 ,   1.000000     ,          10
     8702000 ,  0.9800000     ,          10
     8703000 ,  0.9800000     ,          10
     8704000 ,   1.000000     ,          10
     8705000 ,  0.9800000     ,          10
     8706000 ,  0.9400000     ,          10
     8707000 ,  0.9600000     ,          10
     8708000 ,  0.9200000     ,          10
     8709000 ,  0.9800000     ,          10
     8710000 ,  0.9400000     ,          10
     8711000 ,  0.9800000     ,          10
     8712000 ,  0.9800000     ,          10
     8713000 ,  0.9200000     ,          10
     8714000 ,  0.9800000     ,          10
     8715000 ,  0.8800000     ,          10
     8716000 ,   1.000000     ,          10
     8717000 ,  0.9400000     ,          10
     8718000 ,  0.9800000     ,          10
     8719000 ,  0.9800000     ,          10
     8720000 ,  0.9600000     ,          10
     8721000 ,  0.9800000     ,          10
     8722000 ,  0.9800000     ,          10
     8723000 ,   1.000000     ,          10
     8724000 ,   1.000000     ,          10
     8725000 ,  0.9000000     ,          10
     8726000 ,   1.000000     ,          10
     8727000 ,   1.000000     ,          10
     8728000 ,  0.9600000     ,          10
     8729000 ,  0.9800000     ,          10
     8730000 ,  0.9800000     ,          10
     8731000 ,   1.000000     ,          10
     8732000 ,  0.9800000     ,          10
     8733000 ,   1.000000     ,          10
     8734000 ,   1.000000     ,          10
     8735000 ,  0.9800000     ,          10
     8736000 ,  0.9200000     ,          10
     8737000 ,  0.9800000     ,          10
     8738000 ,  0.9600000     ,          10
     8739000 ,  0.9400000     ,          10
     8740000 ,  0.9600000     ,          10
     8741000 ,  0.9400000     ,          10
     8742000 ,  0.9800000     ,          10
     8743000 ,   1.000000     ,          10
     8744000 ,   1.000000     ,          10
     8745000 ,  0.9800000     ,          10
     8746000 ,   1.000000     ,          10
     8747000 ,  0.9200000     ,          10
     8748000 ,   1.000000     ,          10
     8749000 ,   1.000000     ,          10
     8750000 ,  0.9400000     ,          10
     8751000 ,  0.9600000     ,          10
     8752000 ,  0.9800000     ,          10
     8753000 ,   1.000000     ,          10
     8754000 ,  0.9200000     ,          10
     8755000 ,  0.9400000     ,          10
     8756000 ,  0.9600000     ,          10
     8757000 ,  0.9400000     ,          10
     8758000 ,  0.9200000     ,          10
     8759000 ,   1.000000     ,          10
     8760000 ,  0.9800000     ,          10
     8761000 ,   1.000000     ,          10
     8762000 ,  0.9400000     ,          10
     8763000 ,   1.000000     ,          10
     8764000 ,  0.9800000     ,          10
     8765000 ,  0.9800000     ,          10
     8766000 ,  0.9400000     ,          10
     8767000 ,  0.9400000     ,          10
     8768000 ,   1.000000     ,          10
     8769000 ,  0.9400000     ,          10
     8770000 ,  0.9400000     ,          10
     8771000 ,  0.8800000     ,          10
     8772000 ,   1.000000     ,          10
     8773000 ,  0.9000000     ,          10
