 MCS, m
     6360000 ,  -1.00000000    
     6370000 , -0.959999979    
     6380000 , -0.939999998    
     6390000 ,  -1.00000000    
     6400000 , -0.939999998    
     6410000 , -0.920000017    
     6420000 , -0.980000019    
     6430000 ,  -1.00000000    
     6440000 , -0.980000019    
     6450000 , -0.980000019    
     6460000 ,   1.00000000    
     6470000 ,  0.959999979    
     6480000 ,   1.00000000    
     6490000 ,   1.00000000    
     6500000 ,   1.00000000    
     6510000 ,  0.920000017    
     6520000 ,  0.899999976    
     6530000 ,   1.00000000    
     6540000 ,  0.980000019    
     6550000 ,  0.980000019    
     6560000 ,  0.959999979    
     6570000 ,  0.980000019    
     6580000 ,   1.00000000    
     6590000 ,   1.00000000    
     6600000 ,   1.00000000    
     6610000 ,  0.980000019    
     6620000 ,  0.980000019    
     6630000 ,  0.980000019    
     6640000 ,   1.00000000    
     6650000 ,  0.959999979    
     6660000 ,  0.959999979    
     6670000 ,  0.920000017    
     6680000 ,  -1.00000000    
     6690000 ,  -1.00000000    
     6700000 , -0.980000019    
     6710000 , -0.980000019    
     6720000 , -0.959999979    
     6730000 , -0.879999995    
     6740000 , -0.939999998    
     6750000 , -0.920000017    
     6760000 ,  -1.00000000    
     6770000 , -0.980000019    
     6780000 , -0.959999979    
     6790000 , -0.980000019    
     6800000 , -0.959999979    
     6810000 ,  -1.00000000    
     6820000 , -0.959999979    
     6830000 , -0.920000017    
     6840000 , -0.980000019    
     6850000 ,  -1.00000000    
     6860000 , -0.980000019    
     6870000 , -0.959999979    
     6880000 , -0.980000019    
     6890000 , -0.980000019    
     6900000 ,  -1.00000000    
     6910000 , -0.980000019    
     6920000 ,  -1.00000000    
     6930000 , -0.980000019    
     6940000 , -0.980000019    
     6950000 , -0.939999998    
     6960000 , -0.980000019    
     6970000 ,  -1.00000000    
     6980000 , -0.980000019    
     6990000 , -0.980000019    
     7000000 , -0.980000019    
     7010000 , -0.959999979    
     7020000 , -0.980000019    
     7030000 , -0.939999998    
     7040000 , -0.980000019    
     7050000 , -0.980000019    
     7060000 , -0.980000019    
     7070000 , -0.980000019    
     7080000 ,  -1.00000000    
     7090000 ,  -1.00000000    
     7100000 ,  -1.00000000    
     7110000 , -0.939999998    
     7120000 ,  -1.00000000    
     7130000 ,  -1.00000000    
     7140000 ,  -1.00000000    
     7150000 , -0.959999979    
     7160000 ,  -1.00000000    
     7170000 , -0.959999979    
     7180000 , -0.959999979    
     7190000 , -0.980000019    
     7200000 , -0.959999979    
     7210000 , -0.959999979    
     7220000 ,  -1.00000000    
     7230000 , -0.980000019    
     7240000 ,  -1.00000000    
     7250000 ,  -1.00000000    
     7260000 , -0.920000017    
     7270000 , -0.879999995    
     7280000 , -0.959999979    
     7290000 , -0.959999979    
     7300000 , -0.980000019    
     7310000 ,  -1.00000000    
     7320000 , -0.980000019    
     7330000 ,  -1.00000000    
     7340000 ,  -1.00000000    
     7350000 ,  -1.00000000    
     7360000 ,  -1.00000000    
     7370000 , -0.860000014    
     7380000 , -0.980000019    
     7390000 ,  -1.00000000    
     7400000 , -0.980000019    
     7410000 , -0.980000019    
     7420000 , -0.980000019    
     7430000 , -0.920000017    
     7440000 , -0.800000012    
     7450000 , -0.959999979    
     7460000 , -0.980000019    
     7470000 ,  -1.00000000    
     7480000 , -0.980000019    
     7490000 ,  -1.00000000    
     7500000 , -0.959999979    
     7510000 , -0.959999979    
     7520000 , -0.980000019    
     7530000 ,  -1.00000000    
     7540000 , -0.980000019    
     7550000 ,  -1.00000000    
     7560000 , -0.980000019    
     7570000 , -0.980000019    
     7580000 ,  -1.00000000    
     7590000 , -0.980000019    
     7600000 , -0.839999974    
     7610000 ,  -1.00000000    
     7620000 , -0.959999979    
     7630000 , -0.939999998    
     7640000 , -0.980000019    
     7650000 ,  -1.00000000    
     7660000 , -0.980000019    
     7670000 , -0.980000019    
